3.588713,0.116183,-0.072839,0.051726
3.621043,0.119083,-0.080346,0.083358
3.653374,0.073810,-0.070031,0.109450
3.685705,0.090488,-0.011834,0.067656
3.718036,0.192722,0.026343,-0.154176
3.750366,0.210803,0.061332,-0.071458
3.782697,0.206287,0.150168,-0.129670
3.815028,0.244983,0.228446,-0.242631
3.847359,0.258350,0.117820,-0.095658
3.879689,0.233783,-0.099893,0.263396
3.912020,0.197635,-0.136346,0.356780
3.944351,0.253085,-0.160516,0.355330
3.976682,0.284137,-0.254922,0.377868
4.009012,0.228656,-0.209497,0.406753
4.041343,0.143512,-0.158425,0.303145
4.073674,0.069278,-0.090676,0.221114
4.106004,0.001422,-0.098626,0.187179
4.138335,-0.006299,-0.093347,0.104857
4.170666,-0.018842,-0.093453,-0.017884
4.202997,0.004886,-0.123040,-0.015763
4.235327,0.048831,-0.163125,-0.002534
4.267658,0.065570,-0.211190,0.071105
4.299989,0.112491,-0.206124,-0.012635
4.332320,0.136142,-0.210473,-0.060899
4.364650,0.208667,-0.173699,-0.089814
4.396981,0.220874,-0.059213,-0.118455
4.429312,0.149112,-0.042947,-0.082536
4.461643,0.214221,-0.104104,-0.050477
4.493973,0.221347,-0.161584,-0.020158
4.526304,0.146640,-0.030938,-0.040269
4.558635,0.061023,0.059730,-0.032991
4.590966,0.063388,0.107367,0.059432
4.623296,0.044467,0.038627,0.150939
4.655627,-0.035458,0.011176,0.215651
4.687958,-0.036740,0.075858,0.192473
4.720289,0.040652,0.038474,0.133849
4.752619,0.074130,-0.014947,0.162902
4.784950,0.024951,-0.009988,0.180251
4.817281,-0.010495,0.006888,0.178344
4.849612,0.006839,-0.044427,0.153869
4.881942,0.049319,-0.094522,0.214354
4.914273,0.048831,-0.123620,0.207274
4.946604,0.035129,-0.111459,0.129394
4.978935,-0.008954,-0.123284,0.065062
5.011265,0.016895,-0.105050,0.048507
5.043596,-0.050519,-0.180276,0.065627
5.075927,-0.100980,-0.202813,0.131240
5.108258,-0.124905,-0.122949,0.091384
5.140588,-0.105405,0.044455,-0.069856
5.172919,-0.052228,0.145011,-0.207063
5.205250,-0.038617,0.092765,-0.158891
5.237581,-0.025998,-0.002893,0.017852
5.269911,0.003177,-0.019692,-0.024919
5.302242,0.022388,0.048087,0.035628
5.334573,-0.027890,0.088218,0.211715
5.366903,-0.119626,0.076606,0.264647
5.399234,-0.143735,0.079535,0.142623
5.431565,-0.181134,-0.046166,0.213103
5.463896,-0.128339,0.060279,0.227202
5.496226,0.004871,-0.015832,0.017806
5.528557,0.056003,-0.082681,0.024489
5.560888,-0.033688,-0.154214,0.138686
5.593219,-0.080533,-0.218286,0.155059
5.625549,-0.040158,-0.207986,0.051238
5.657880,-0.053159,-0.198693,-0.004914
5.690211,-0.035672,-0.072228,0.042800
5.722542,0.136234,-0.063394,-0.489198
5.754872,0.346393,0.073890,-0.613389
5.787203,0.307880,0.014487,-0.269456
5.819534,0.337146,-0.013269,0.000930
5.851865,0.319476,0.030494,0.067916
5.884195,0.314990,0.120887,0.109008
5.916526,0.245593,0.154548,0.184234
5.948857,0.170444,0.180579,0.201232
5.981188,0.169681,0.082251,0.176543
6.013518,0.121799,0.119788,0.208968
6.045849,0.112277,0.085395,0.165877
6.078180,0.127872,-0.000695,0.174727
6.110511,0.134311,-0.138528,0.088424
6.142841,0.036716,-0.096032,0.119170
6.175172,-0.047665,-0.100778,0.073577
6.207503,-0.042569,-0.047921,-0.084123
6.239834,-0.149777,-0.027337,-0.161485
6.272164,-0.236523,-0.028527,-0.045381
6.304495,-0.284818,-0.050164,-0.061570
6.336826,-0.106351,0.021125,-0.352891
6.369157,-0.021710,0.061774,-0.343141
6.401487,0.046100,0.006568,-0.207154
6.433818,0.065448,-0.003854,0.011352
6.466149,0.083011,0.012549,0.148848
6.498480,0.095935,0.046515,0.246230
6.530810,0.139713,-0.030191,0.309829
6.563141,0.197528,-0.057626,0.214080
6.595472,0.165057,-0.002709,0.230666
6.627803,0.169147,-0.008386,0.226760
6.660133,0.177371,-0.006463,0.198104
6.692464,0.183429,-0.007073,0.070037
6.724795,0.192081,0.046271,-0.025910
6.757125,0.246768,0.030677,-0.119126
6.789456,0.222903,-0.059472,-0.063188
6.821787,0.146594,-0.034494,0.000792
6.854118,0.152560,0.057746,-0.084016
6.886448,0.233447,0.085547,-0.257325
6.918779,0.211780,0.034781,-0.199693
6.951110,0.105792,-0.046807,0.113204
6.983441,0.156741,-0.068719,0.165328
7.015771,0.276797,-0.053536,-0.008393
7.048102,0.230350,0.074347,-0.048448
7.080433,0.083560,0.125602,0.131423
7.112764,-0.006619,0.032752,0.435317
7.145094,0.057193,0.132041,0.253219
7.177425,0.089038,0.099387,0.075225
7.209756,-0.002698,0.087699,0.238158
7.242087,0.028339,0.045905,0.202498
7.274417,0.021701,0.031485,0.176009
7.306748,-0.015729,-0.008874,0.167876
7.339079,-0.045026,-0.048959,0.169341
7.371410,-0.057706,-0.062585,0.088424
7.403740,-0.089490,-0.028970,0.131881
7.436071,-0.029385,-0.049096,0.125792
7.468402,0.011661,-0.061837,0.139251
7.500733,0.076907,-0.063027,-0.059312
7.533063,-0.006116,0.049079,-0.041963
7.565394,-0.258145,-0.095178,0.100463
7.597725,-0.262082,-0.251931,0.235290
7.630056,0.181125,-0.081948,-0.387971
7.662386,0.444736,-0.022714,-0.726609
7.694717,0.273318,0.100120,-0.387239
7.727048,0.061069,0.135688,0.014235
7.759379,-0.018582,0.049109,0.314895
7.791709,0.010608,-0.105432,0.374953
7.824040,0.010242,-0.060372,0.358962
7.856371,-0.106824,-0.015756,0.357543
7.888702,-0.179974,0.052085,0.386260
7.921032,-0.128445,-0.083901,0.091338
7.953363,-0.181760,-0.237161,-0.005311
7.985694,-0.283795,-0.257974,0.040969
8.018025,-0.330960,-0.241036,0.168014
8.050355,-0.279385,-0.208551,0.084472
8.082686,-0.061581,-0.123300,-0.169084
8.115017,-0.013959,-0.028115,-0.095002
8.147347,0.000079,-0.115838,0.174224
8.179678,0.204837,-0.336419,0.240371
8.212009,0.282413,-0.291650,0.256850
8.244340,0.212314,-0.148660,0.495391
8.276670,0.144595,-0.041741,0.605224
8.309001,0.123111,0.066672,0.456084
8.341332,-0.010556,-0.026483,0.354171
8.373663,-0.012143,-0.230142,0.372802
8.405993,-0.039563,-0.283395,0.131576
8.438324,0.008701,-0.127618,0.021193
8.470655,0.034991,-0.029718,0.062255
8.502986,-0.003583,-0.053262,0.068343
8.535316,-0.137372,-0.023645,-0.151078
8.567647,-0.241864,0.069022,-0.235322
8.599978,-0.133679,-0.018319,-0.200181
8.632309,-0.090985,-0.079278,-0.108323
8.664639,-0.151700,-0.169595,0.186187
8.696970,-0.247495,-0.415475,0.448546
8.729301,-0.245175,-0.320382,0.284240
8.761632,-0.031445,-0.211221,-0.019914
8.793962,0.180850,-0.285150,-0.123567
8.826293,0.030002,-0.257775,0.310164
8.858624,-0.067792,-0.289331,0.502730
8.890955,-0.001706,-0.320870,0.270675
8.923285,0.081439,-0.252496,0.143447
8.955616,0.074466,-0.167977,0.169814
8.987947,0.033710,-0.111886,0.224532
9.020278,0.025409,-0.094232,0.204070
9.052608,-0.076138,-0.149407,0.188521
9.084939,-0.141354,-0.106729,0.200271
9.117270,-0.104245,-0.120370,0.155959
9.149601,0.030811,-0.120507,-0.048631
9.181931,0.155536,-0.126107,-0.181397
9.214262,0.093051,-0.167275,0.019027
9.246593,-0.086652,-0.207467,0.308333
9.278924,-0.097256,-0.185632,0.238524
9.311254,0.008350,-0.093621,0.031371
9.343585,0.047839,-0.039590,-0.057603
9.375916,-0.100140,-0.060815,0.158492
9.408246,-0.160352,-0.106103,0.218245
9.440577,-0.161069,-0.218621,0.304595
9.472908,-0.154706,-0.189431,0.356948
9.505239,0.001880,-0.274514,0.148406
9.537569,-0.076291,-0.239114,0.174758
9.569900,-0.135785,-0.262368,0.304763
9.602231,-0.130460,-0.274056,0.246261
9.634562,-0.087872,-0.187417,0.228255
9.666892,0.017581,-0.200387,0.253005
9.699223,0.087207,-0.183084,0.251250
9.731554,0.025424,-0.090081,0.172301
9.763885,-0.140393,-0.175057,0.273101
9.796215,-0.154996,-0.180993,0.190276
9.828546,-0.054303,-0.194268,0.157592
9.860877,0.077975,-0.154092,0.008300
9.893208,0.100299,-0.200585,-0.037187
9.925538,-0.001401,-0.149041,-0.012712
9.957869,-0.084714,-0.148614,0.099593
9.990200,-0.125851,-0.061578,0.116301
10.022531,-0.104428,0.047248,0.094573
10.054861,-0.154675,0.033759,0.195617
10.087192,-0.204282,-0.065530,0.360656
10.119523,-0.358029,-0.298837,0.466216
10.151854,-0.315091,-0.254815,0.353255
10.184184,-0.097089,-0.220056,0.076995
10.216515,0.047366,-0.288766,-0.055924
10.248846,-0.026273,-0.261254,0.124389
10.281177,-0.030637,-0.269326,0.207610
10.313507,0.067584,-0.250070,0.200637
10.345838,0.172321,-0.112451,0.136306
10.378169,0.214954,-0.026559,0.038131
10.410500,0.108401,0.017081,0.208922
10.442830,-0.015408,-0.126702,0.296279
10.475161,-0.026883,-0.214120,0.174697
10.507492,0.065860,-0.094934,-0.218919
10.539823,0.177066,0.029914,-0.306825
10.572153,0.105807,0.044440,-0.071641
10.604484,-0.012967,0.018409,0.094451
10.636815,-0.065182,0.024604,0.034362
10.669146,0.001910,0.059913,0.015426
10.701476,0.071201,0.005500,0.069228
10.733807,0.014590,-0.050469,0.147323
10.766138,-0.094998,-0.063546,0.189101
10.798468,-0.196225,-0.133737,0.173293
10.830799,-0.004483,-0.214715,-0.057420
10.863130,0.119861,-0.127038,-0.148774
10.895461,0.054355,-0.129464,0.010100
10.927791,0.006107,-0.166299,0.123000
10.960122,0.071201,-0.108728,-0.018128
10.992453,0.167178,-0.022958,-0.089311
11.024784,0.170901,0.042685,0.043426
11.057114,0.113498,0.105857,0.288955
11.089445,0.149661,-0.003320,0.329040
11.121776,0.084781,-0.068460,0.138839
11.154107,-0.051831,-0.160394,0.085402
11.186437,0.054065,-0.026574,0.024459
11.218768,0.236621,0.038398,-0.200608
11.251099,0.202808,0.040427,-0.057313
11.283430,0.114917,0.001517,0.163451
11.315760,0.073932,-0.065972,0.323531
11.348091,0.107669,0.012671,0.164367
11.380422,0.130298,0.104453,-0.142671
11.412753,0.054263,-0.018502,0.024703
11.445083,-0.013074,-0.232873,0.168441
11.477414,-0.010159,-0.276895,0.095794
11.509745,0.084033,-0.179421,-0.082963
11.542076,0.252429,-0.303140,-0.020188
11.574406,0.178195,-0.296746,0.194549
11.606737,0.050723,-0.223001,0.209289
11.639068,0.024615,-0.181741,0.031188
11.671399,0.088580,-0.071633,-0.066087
11.703729,0.054050,0.066642,0.035109
11.736060,0.056171,0.053092,0.229064
11.768391,0.084476,-0.030755,0.143477
11.800722,0.026050,-0.073007,-0.136674
11.833052,-0.123593,-0.096154,-0.199479
11.865383,-0.063626,0.018638,-0.074098
11.897714,0.169635,0.116569,-0.130464
11.930045,0.219608,0.130408,-0.080384
11.962375,0.030261,0.023902,0.355529
11.994706,-0.055569,-0.089425,0.464858
12.027037,0.019061,0.041327,0.246627
12.059368,-0.009839,0.016074,0.099273
12.091698,-0.056577,-0.076043,0.142379
12.124029,-0.056744,-0.288781,0.090255
12.156360,-0.056134,-0.265664,0.112609
12.188690,0.049991,-0.274270,0.032943
12.221021,0.062076,-0.384500,0.088759
12.253352,-0.005978,-0.375619,0.246032
12.285683,0.103870,-0.330957,0.023803
12.318013,0.266849,-0.255487,-0.156953
12.350344,0.164645,-0.143045,0.088180
12.382675,0.098468,-0.074029,0.288344
12.415006,0.110706,-0.069772,0.259948
12.447336,0.119159,-0.112496,0.168014
12.479667,0.022067,-0.123574,0.175277
12.511998,0.013980,-0.061364,0.093551
12.544329,0.119693,-0.053155,-0.052323
12.576659,0.210864,-0.114495,0.005721
12.608990,0.158450,-0.176751,0.131453
12.641321,0.054431,-0.157464,0.181029
12.673652,-0.088116,-0.030923,0.206206
12.705982,-0.099240,0.036185,0.222793
12.738313,0.067416,-0.112802,0.103881
12.770644,0.049976,-0.198495,0.214904
12.802975,0.019717,-0.240380,0.312926
12.835305,-0.004132,-0.317880,0.286406
12.867636,0.118671,-0.404580,0.294860
12.899967,0.110492,-0.357522,0.159896
12.932298,0.139728,-0.288552,0.127807
12.964628,0.104465,-0.361627,0.251006
12.996959,0.088290,-0.363412,0.313186
13.029290,0.111774,-0.333474,0.263518
13.061621,0.088290,-0.332162,0.214644
13.093951,0.057498,-0.333108,0.280547
13.126282,0.024402,-0.344308,0.302535
13.158613,-0.146283,-0.453607,0.282332
13.190944,-0.179898,-0.420022,0.392638
13.223274,-0.289212,-0.272531,-0.044465
13.255605,-0.272336,-0.252313,-0.250733
13.287936,-0.061078,-0.459390,-0.094972
13.320267,-0.248792,-0.249429,0.055800
13.352597,-0.118329,-0.421090,0.243819
13.384928,-0.103390,-0.293176,0.324737
13.417259,-0.025723,-0.207238,0.197371
13.449589,0.005984,-0.230310,0.234816
13.481920,-0.047742,-0.160028,0.336608
13.514251,-0.003415,-0.120004,0.346969
13.546582,0.036792,-0.168695,0.280410
13.578912,0.013156,-0.210015,0.276763
13.611243,-0.019635,-0.211404,0.233519
13.643574,-0.031781,-0.202462,0.170333
13.675905,-0.029660,-0.213021,0.101714
13.708235,-0.059964,-0.319421,0.123275
13.740566,-0.050336,-0.330453,0.254424
13.772897,-0.038846,-0.299081,0.241683
13.805228,0.117450,-0.225106,0.053451
13.837558,0.182193,-0.251657,-0.068116
13.869889,0.178073,-0.323419,0.180144
13.902220,0.181689,-0.315789,0.490493
13.934551,0.275302,-0.208642,0.314818
13.966881,0.311038,-0.134378,0.181853
13.999212,0.253116,-0.117852,0.253814
14.031543,0.155444,-0.151132,0.388472
14.063874,0.086978,-0.176889,0.409926
14.096204,0.057803,-0.301751,0.374755
14.128535,0.101138,-0.409341,0.292296
14.160866,0.066119,-0.421868,0.237929
14.193197,0.013477,-0.373254,0.198790
14.225527,-0.004575,-0.363946,0.218520
14.257858,-0.021985,-0.366662,0.118071
14.290189,-0.026028,-0.357415,0.074676
14.322520,-0.116162,-0.306985,0.191420
14.354850,-0.078000,-0.256860,0.033675
14.387181,0.021960,-0.077874,-0.313523
14.419512,-0.006406,-0.061776,-0.161195
14.451843,-0.093564,-0.067132,0.138534
14.484173,0.013477,-0.065362,0.158065
14.516504,0.084949,-0.064263,0.086776
14.548835,-0.024625,0.044883,0.254561
14.581166,-0.032849,-0.002648,0.374404
14.613496,0.012180,-0.130258,0.184340
14.645827,-0.015988,-0.125466,0.172820
14.678158,-0.128140,-0.025567,0.249465
14.710489,-0.178754,-0.136743,0.358352
14.742819,-0.107037,-0.291787,0.392898
14.775150,-0.046246,-0.378472,0.255538
14.807481,-0.080823,-0.313821,0.163741
14.839811,-0.118085,-0.308465,0.159530
14.872142,-0.134885,-0.391351,0.114516
14.904473,-0.087628,-0.311425,0.072707
14.936804,0.058963,-0.332131,0.057189
14.969134,0.229984,-0.317880,-0.108293
15.001465,0.274265,-0.244485,-0.070985
15.033796,0.189731,-0.164895,0.193984
15.066127,0.058795,-0.065423,0.426970
15.098457,0.069827,-0.004464,0.411010
15.130788,0.176837,-0.113275,0.363143
15.163119,0.197742,-0.155450,0.392348
15.195450,0.079364,-0.102014,0.402602
15.227780,0.001682,-0.082803,0.383727
15.260111,-0.001523,-0.180810,0.362624
15.292442,-0.027905,-0.315454,0.330687
15.324773,-0.042661,-0.421594,0.268737
15.357103,-0.123486,-0.521615,0.328750
15.389434,-0.142896,-0.544290,0.199691
15.421765,-0.149670,-0.494165,-0.036820
15.454096,-0.128339,-0.433541,-0.167634
15.486426,-0.223660,-0.397912,0.053405
15.518757,-0.257138,-0.286996,0.148299
15.551088,-0.068600,-0.236901,0.046538
15.583419,0.140216,-0.280694,0.040206
15.615749,0.159549,-0.156411,0.075087
15.648080,0.128879,-0.000466,0.237075
15.680411,0.100253,0.011039,0.433959
15.712742,0.119098,-0.004312,0.467208
15.745072,0.080798,-0.013879,0.399108
15.777403,0.047305,-0.046121,0.403777
15.809734,0.017307,-0.134973,0.468825
15.842065,0.015628,-0.194146,0.438125
15.874395,0.027148,-0.261956,0.415389
15.906726,0.084491,-0.362573,0.385192
15.939057,0.152316,-0.396936,0.286071
15.971388,0.164478,-0.433938,0.175673
16.003718,0.082385,-0.509744,0.136977
16.036049,0.089633,-0.381600,0.113723
16.068380,0.014728,-0.255242,0.199676
16.100710,0.156894,-0.263879,0.024413
16.133041,0.287631,-0.250054,-0.059709
16.165372,0.307193,-0.279336,0.149413
16.197703,0.283008,-0.228906,0.433532
16.230033,0.271442,-0.126885,0.476119
16.262364,0.248248,0.033637,0.375915
16.294695,0.217242,0.032248,0.439528
16.327026,0.122958,0.010413,0.454299
16.359356,0.013446,-0.075891,0.460250
16.391687,-0.000760,-0.198983,0.337798
16.424018,0.016086,-0.331582,0.201461
16.456349,0.009464,-0.402246,0.103759
16.488679,-0.027829,-0.398568,0.105102
16.521010,-0.080334,-0.355111,0.116897
16.553341,-0.125027,-0.339974,-0.018510
16.585672,-0.135541,-0.371804,-0.011094
16.618002,-0.131207,-0.404336,-0.009950
16.650333,-0.097852,-0.319863,-0.097184
16.682664,-0.054807,-0.185998,-0.178742
16.714995,-0.006085,-0.139520,-0.121217
16.747325,0.085361,-0.103250,-0.055055
16.779656,0.138263,-0.021707,0.019835
16.811987,0.155368,-0.042169,0.278243
16.844318,0.119250,-0.038735,0.493117
16.876648,0.048541,-0.006112,0.500884
16.908979,-0.003232,-0.056878,0.477828
16.941310,0.007068,-0.182260,0.407088
16.973641,-0.008008,-0.274041,0.337981
17.005971,0.006961,-0.348092,0.308043
17.038302,0.034244,-0.356103,0.238616
17.070633,0.061328,-0.356607,0.169707
17.102964,0.092944,-0.343896,0.136687
17.135294,0.095798,-0.432550,0.137191
17.167625,0.100742,-0.374597,0.150115
17.199956,0.242130,-0.266839,-0.050584
17.232287,0.400485,-0.230981,-0.304032
17.264617,0.339496,-0.217050,-0.056199
17.296948,0.269412,-0.220574,0.370345
17.329279,0.218158,-0.112069,0.522338
17.361610,0.203708,-0.039498,0.427718
17.393940,0.144946,-0.015359,0.483809
17.426271,0.098972,-0.046105,0.507461
17.458602,0.024112,-0.096994,0.501357
17.490932,-0.080731,-0.180764,0.487121
17.523263,-0.100919,-0.298745,0.366958
17.555594,-0.080594,-0.425958,0.201369
17.587925,-0.091428,-0.455636,0.118346
17.620255,-0.149106,-0.399331,0.143050
17.652586,-0.149426,-0.376016,0.044249
17.684917,-0.183057,-0.364450,0.072219
17.717248,-0.151349,-0.442468,0.032210
17.749578,-0.009412,-0.306207,-0.167146
17.781909,0.105807,-0.227029,-0.316117
17.814240,0.085284,-0.171121,-0.162095
17.846571,0.117068,-0.171258,0.149367
17.878901,0.186282,-0.181497,0.272613
17.911232,0.123370,-0.145745,0.381576
17.943563,0.002719,-0.084252,0.503692
17.975894,-0.093579,-0.088479,0.452361
18.008224,-0.149121,-0.106393,0.352233
18.040555,-0.193555,-0.117669,0.280227
18.072886,-0.151822,-0.155297,0.253371
18.105217,-0.081754,-0.195291,0.212600
18.137547,0.016162,-0.257348,0.159636
18.169878,0.038638,-0.316339,0.152938
18.202209,0.008746,-0.345468,0.161681
18.234540,-0.049023,-0.301797,0.237563
18.266870,-0.194104,-0.278726,0.274306
18.299201,-0.082455,-0.391336,0.160506
18.331532,-0.012967,-0.453073,0.045699
18.363863,-0.065137,-0.421380,0.197112
18.396193,0.023456,-0.411965,0.378722
18.428524,0.215259,-0.395089,0.251388
18.460855,0.188495,-0.175561,0.136153
18.493186,0.138965,-0.076211,0.289901
18.525516,0.117252,-0.082727,0.346023
18.557847,0.125415,-0.085977,0.458083
18.590178,0.189639,-0.122888,0.449813
18.622509,0.171619,-0.089776,0.487777
18.654839,0.125613,-0.188806,0.574523
18.687170,0.171390,-0.303567,0.529769
18.719501,0.134372,-0.287591,0.499251
18.751832,0.010333,-0.178445,0.445083
18.784162,-0.014203,-0.138848,0.307860
18.816493,-0.163327,-0.128594,0.084777
18.848824,-0.096356,-0.257775,-0.040040
18.881154,0.142978,-0.425515,-0.183305
18.913485,0.205402,-0.460427,0.011519
18.945816,0.347568,-0.459390,0.049941
18.978147,0.366000,-0.402185,0.024505
19.010477,0.284579,-0.308923,0.149764
19.042808,0.183505,-0.191827,0.216399
19.075139,0.123859,-0.058312,0.071364
19.107470,0.071979,0.001410,0.031569
19.139800,0.082568,-0.015756,0.101424
19.172131,0.076373,-0.024514,0.155700
19.204462,0.077106,-0.073083,0.187011
19.236793,0.066333,-0.118066,0.156844
19.269123,0.034244,-0.076501,0.118957
19.301454,0.043307,-0.038369,0.011077
19.333785,-0.011823,-0.175195,-0.033876
19.366116,-0.031247,-0.130563,-0.098802
19.398446,0.034747,-0.078607,-0.330888
19.430777,0.003848,0.034202,-0.316499
19.463108,-0.000867,-0.006692,-0.201219
19.495439,0.096194,-0.072503,-0.044725
19.527769,0.220462,-0.127755,0.018874
19.560100,0.239368,-0.064111,0.086486
19.592431,0.207935,0.001349,0.209899
19.624762,0.201678,-0.033654,0.295302
19.657092,0.168384,-0.050714,0.348617
19.689423,0.175220,-0.144677,0.332854
19.721754,0.177295,-0.178613,0.263411
19.754085,0.131519,-0.131280,0.167693
19.786415,0.072040,-0.123010,0.122313
19.818746,-0.009076,-0.164178,0.204040
19.851077,-0.007153,-0.226739,0.157500
19.883408,0.005252,-0.306069,0.030303
19.915738,-0.068387,-0.096078,-0.127076
19.948069,-0.016736,0.035163,-0.266603
19.980400,-0.015576,0.077735,-0.197541
20.012731,-0.026837,0.042884,-0.051621
20.045061,0.020343,0.067511,0.034652
20.077392,0.084613,0.048881,0.144469
20.109723,0.135486,0.010184,0.254683
20.142053,0.127338,-0.017480,0.298675
20.174384,0.088718,-0.032464,0.284804
20.206715,0.015704,-0.009439,0.285888
20.239046,0.006076,0.007605,0.247298
20.271376,0.020969,0.124076,0.146697
20.303707,-0.040326,0.266501,0.080428
20.336038,-0.041928,0.185920,0.248122
20.368369,0.046069,0.004630,0.312484
20.400699,0.052982,-0.026177,0.252028
20.433030,-0.021619,0.023566,0.192046
20.465361,-0.150220,0.033606,0.126006
20.497692,-0.190671,-0.084741,0.261947
20.530022,-0.231671,-0.469186,0.057906
20.562353,-0.042981,-0.472009,0.051253
20.594684,0.090366,-0.505166,-0.142106
20.627015,0.190601,-0.486703,-0.295976
20.659345,0.125079,-0.425225,-0.051087
20.691676,0.074359,-0.386743,0.073440
20.724007,0.172595,-0.313104,-0.039887
20.756338,0.174197,-0.115853,-0.074647
20.788668,0.141055,-0.147241,0.238494
20.820999,0.060565,-0.119348,0.512893
20.853330,0.003864,0.036933,0.498534
20.885661,0.031818,0.149894,0.487594
20.917991,0.041049,0.203040,0.460967
20.950322,0.057239,0.177207,0.369063
20.982653,-0.033002,-0.041070,0.218642
21.014984,0.042102,-0.085595,0.058989
21.047314,0.051913,-0.011193,0.027327
21.079645,0.158313,-0.021020,0.001845
21.111976,0.116214,-0.143914,-0.019715
21.144307,0.036823,-0.214685,-0.107026
